timestamp,angle_calculated
37.897415428,355.5330505371094
37.924451209,355.53497314453125
37.953493135,355.63226318359375
37.992899699,355.592529296875
38.020952035,355.4759521484375
38.065167485,355.2857360839844
38.091335123,355.3131103515625
38.129528235,355.1107482910156
38.163903988,355.19830322265625
38.193088547,354.9680480957031
38.2336362,355.02166748046875
38.267728448,354.88885498046875
38.298444595,354.9153747558594
38.33368388,354.9604797363281
38.376114481,354.7688293457031
38.410749432,354.7374572753906
38.444482105,354.50738525390625
38.469048932,354.5179748535156
38.515516125,354.44921875
38.541731548,354.47412109375
38.575457762,354.49310302734375
38.612884132,354.2444763183594
38.644581997,354.14263916015625
38.678386865,353.9744567871094
38.71370017,353.87835693359375
38.753662093,353.8786315917969
38.78441375,353.8994445800781
38.816814118,353.7544860839844
38.849803726,353.64654541015625
38.887194389,353.6010437011719
38.924053746,353.3735656738281
38.954613994,353.3969421386719
38.994084326,353.4485778808594
39.025610415,353.1544189453125
39.058736698,353.18475341796875
39.106328023,353.0133361816406
39.128795882,352.9317626953125
39.170096679,352.8394470214844
39.201242466,352.86932373046875
39.232956795,352.7335205078125
39.277379367,352.7321472167969
39.301328279,352.5284118652344
39.336622205,352.5425109863281
39.370187187,352.65130615234375
39.401805031,352.34393310546875
39.437415877,352.6416015625
39.469447363,352.59039306640625
39.511131994,352.5020446777344
39.541073303,352.2200927734375
39.576199858,352.3656005859375
39.614522495,352.14654541015625
39.644147331,352.0126953125
39.67829456,352.0584411621094
39.713033732,351.85791015625
39.747753014,351.6854553222656
39.780256339,351.55572509765625
39.819662589,351.9567565917969
39.851743053,351.6654357910156
39.890022682,351.7342224121094
39.925078358,351.7708435058594
39.953072998,351.89349365234375
39.988887108,351.6778564453125
40.021187103,351.4786682128906
40.067337486,351.5664367675781
40.094622782,351.525146484375
40.126880731,351.64190673828125
40.163965662,351.4921569824219
40.201069091,351.4349670410156
40.232295253,351.18341064453125
40.267647874,351.2987060546875
40.300140142,351.5080261230469
40.333201997,351.12451171875
40.370012686,351.2545471191406
40.401256475,351.43634033203125
40.436791939,351.1415710449219
40.475596045,351.327880859375
40.513106771,351.205810546875
40.547919349,351.11346435546875
40.581699041,351.05999755859375
40.608602206,351.21063232421875
40.649452215,350.95452880859375
40.680200776,351.0380554199219
40.713517345,350.8412170410156
40.753382971,350.94500732421875
40.784464988,351.1037902832031
40.817551475,350.9886474609375
40.859336738,350.95013427734375
40.885330155,351.02911376953125
40.921120092,350.73883056640625
40.952106207,350.82745361328125
40.997331919,351.0657653808594
41.027512542,350.8353576660156
41.064902513,350.7959289550781
41.092119373,350.7907409667969
41.124924583,350.7191162109375
41.161019325,350.772705078125
41.204919485,350.7261962890625
41.227926638,350.598388671875
41.269613878,350.6896667480469
41.301197685,350.65936279296875
41.332227215,350.54388427734375
41.376453723,350.820068359375
41.403981361,350.8730773925781
41.443682621,351.0247802734375
41.473092182,351.1170959472656
41.509473047,351.1537170410156
41.545824362,351.1962890625
41.580653794,351.3499450683594
41.613455491,351.3081359863281
41.646545174,351.55023193359375
41.680789201,351.4302673339844
41.715499663,351.782958984375
41.754844122,351.55950927734375
41.783336001,351.9320068359375
41.816683847,351.69891357421875
41.853492924,352.2013244628906
41.887275608,352.2101135253906
41.922439257,351.9493103027344
41.955640678,352.0747985839844
41.991694975,352.2738342285156
42.036002417,352.0856018066406
42.058251607,352.11199951171875
42.095319793,352.041259765625
42.131803806,352.4269104003906
42.163734815,352.20050048828125
42.199159749,352.2720642089844
42.23149314,352.1199035644531
42.267775494,352.52264404296875
42.309295348,352.5270080566406
42.343139251,352.7014465332031
42.370616494,352.5500183105469
42.408777107,352.378662109375
42.445421961,352.5517883300781
42.472336673,352.7397766113281
42.505342868,352.38714599609375
42.542350971,352.8494873046875
42.578422,352.7844543457031
42.617559709,352.6893310546875
42.649224223,352.89898681640625
42.68506918,352.9053955078125
42.716867551,352.76763916015625
42.756861073,352.8634338378906
42.780465796,353.0926208496094
42.827999003,352.85430908203125
42.85516156,353.39544677734375
42.887031367,353.07916259765625
42.920651579,353.0780944824219
42.960045001,353.4566650390625
42.991034653,353.58294677734375
43.0240231,353.5017395019531
43.059846157,353.8796081542969
43.097376499,354.16009521484375
43.133902185,354.0382995605469
43.161678982,354.19500732421875
43.206021455,354.3472900390625
43.233210287,354.4084777832031
43.266404946,354.49853515625
43.302253263,354.4768371582031
43.334523641,354.6982116699219
43.37157318,355.0056457519531
43.408988048,354.7592468261719
43.44235236,355.225341796875
43.473941029,355.1487121582031
43.510132315,355.1029968261719
43.543769848,355.6351623535156
43.579950375,355.8867492675781
43.618671084,355.7564697265625
43.648638796,355.927978515625
43.682895116,355.8309326171875
43.71348095,355.88787841796875
43.754675165,356.076171875
43.785755712,356.277587890625
43.816555673,356.39837646484375
43.855134811,356.3365478515625
43.888333565,356.2806091308594
43.927855999,356.4371643066406
43.960210223,356.4685974121094
44.000912815,356.57147216796875
44.037801832,356.58935546875
44.060659817,356.43310546875
44.094128371,356.7495422363281
44.132208692,356.8339538574219
44.165751718,356.984375
44.198199366,356.84222412109375
44.235675865,356.8692321777344
44.267384799,356.93780517578125
44.302596139,357.1285705566406
44.347962899,357.00732421875
44.369437502,357.13140869140625
44.409723424,357.26812744140625
44.439205267,357.4413757324219
44.474825466,357.7301940917969
44.518988992,357.6295166015625
44.545002349,357.8150939941406
44.581495041,357.9351806640625
44.613965459,358.0356140136719
44.648665396,358.2360534667969
44.690750694,358.39630126953125
44.713453969,357.9422302246094
44.749622846,358.3401184082031
44.790359257,358.1915588378906
44.819906656,358.3492431640625
44.853355101,358.2969055175781
44.890146902,358.59332275390625
44.931395095,358.6429138183594
44.963551786,358.93304443359375
44.996320405,358.8440856933594
45.025226905,358.78729248046875
45.06291171,359.05169677734375
45.093678286,358.79736328125
45.131040957,359.0979309082031
45.166137289,359.195068359375
45.197912468,359.4082946777344
45.236603765,359.6758117675781
45.266252037,359.5517272949219
45.301159276,359.4638671875
45.350233758,359.2497253417969
45.369421478,359.65576171875
45.40852458,359.5563659667969
45.441695763,359.38006591796875
45.473641413,359.6902770996094
45.509723465,359.78094482421875
45.544142892,359.7372131347656
45.577488167,359.80859375
45.616031349,359.83056640625
45.645073331,359.8838806152344
45.680869654,359.98944091796875
45.723258793,359.7317810058594
45.750911154,359.9715881347656
45.787458671,359.8963623046875
45.817690357,359.73529052734375
45.853455587,359.99005126953125
45.894004931,359.9097595214844
45.920925454,0.06573781371116638
45.956639119,0.01915428601205349
46.00243487,0.2426857203245163
46.030491056,0.13845542073249817
46.06219433,0.20172041654586792
46.094776692,0.22766757011413574
46.13416253,0.3320767879486084
46.165114962,0.427020788192749
46.204994167,0.2202332764863968
46.234631114,0.3822265565395355
46.272644421,0.28386420011520386
46.301435297,0.24260839819908142
46.337762706,0.322537899017334
46.369305698,0.24234522879123688
46.40689852,0.49346426129341125
46.442819346,0.3549439013004303
46.475365105,0.40296176075935364
46.51324247,0.26256123185157776
46.550651427,0.24592047929763794
46.582292691,0.27923354506492615
46.617255628,0.5310754776000977
46.647164973,0.4262339770793915
46.680582487,0.4250241219997406
46.718401114,0.5759227871894836
46.761494568,0.5235504508018494
46.795446126,0.6880440711975098
46.820429674,0.6310413479804993
46.852566669,0.6084964871406555
46.889434525,0.3372098505496979
46.924034235,0.578765869140625
46.959985543,0.5509382486343384
47.000289775,0.4972629249095917
47.025523397,0.4917523264884949
47.069651189,0.46001136302948
47.098078112,0.6188410520553589
47.129543578,0.570298969745636
47.166234667,0.34650033712387085
47.199436355,0.28840896487236023
47.238389636,0.36113590002059937
47.268611125,0.290067195892334
47.301514877,0.1693444401025772
47.340585588,0.12314732372760773
47.375633422,359.8282470703125
47.409322853,0.023185646161437035
47.444307824,359.9776916503906
47.478747953,0.015085121616721153
47.513157136,359.9660339355469
47.55562267,359.85626220703125
47.580006303,359.7732238769531
47.619464992,359.72174072265625
47.648799093,359.7586364746094
47.680530842,359.750244140625
47.719162292,359.7486572265625
47.75429702,359.6803283691406
47.79742418,359.849609375
47.820771306,359.8658447265625
47.853847282,359.79302978515625
47.891785981,359.6572570800781
47.926416412,359.58843994140625
47.964546123,359.54022216796875
47.99616638,359.7557067871094
48.035951681,359.7424621582031
48.066542743,359.62457275390625
48.104941254,359.45367431640625
48.129578682,359.4781799316406
48.169438844,359.5648193359375
48.204589893,359.5216979980469
48.23825462,359.8465881347656
48.272408026,0.054792944341897964
48.304426052,359.7829284667969
48.340459146,359.89105224609375
48.374931469,0.13576512038707733
48.410269562,0.2724054157733917
48.453090783,0.5556509494781494
48.478932659,0.502319872379303
48.512036643,0.5869629383087158
48.545996776,0.9421100616455078
48.578070515,1.2563984394073486
48.613767486,1.350595235824585
48.651579778,1.1803995370864868
48.68365958,1.772499442100525
48.717596329,2.069944143295288
48.75854473,2.115355968475342
48.786525456,2.4289908409118652
48.821023851,2.1996817588806152
48.864515108,2.680657148361206
48.889753125,3.0012238025665283
48.937570577,3.209867000579834
48.959680795,3.4122474193573
49.005631699,3.619030714035034
49.028869238,3.980471611022949
49.060431182,4.209047794342041
49.103006679,4.300333499908447
49.133934083,4.6157917976379395
49.1693645,4.792424201965332
49.202159884,4.854133605957031
49.234078994,5.139228343963623
49.271298266,5.337828159332275
49.304647102,5.648496627807617
49.337131885,5.773910999298096
49.383581056,5.908106803894043
49.410872828,6.382379531860352
49.450147019,6.55338716506958
49.477189364,6.971055030822754
49.50940371,7.058663845062256
49.547645967,7.401453971862793
49.584942925,7.629011631011963
49.619169301,7.77113151550293
49.653048007,8.079319953918457
49.685975911,8.208645820617676
49.718411736,8.458824157714844
49.752783077,8.53034782409668
49.79682358,8.91911506652832
49.823162281,8.7877779006958
49.863141927,9.3832426071167
49.893779749,9.904302597045898
49.925607469,10.085698127746582
49.957718683,10.342694282531738
49.995685922,10.568853378295898
50.030767464,10.579204559326172
50.064888429,11.199997901916504
50.097884762,10.921612739562988
50.137731329,11.267760276794434
50.167290739,11.537073135375977
50.201586578,11.616859436035156
50.241863815,12.011088371276855
50.270104208,12.16409683227539
50.306824982,12.646018028259277
50.337699416,12.59680461883545
50.377152464,12.892078399658203
50.417961893,12.991981506347656
50.447679713,13.502285957336426
50.478832874,13.768192291259766
50.513353821,13.897115707397461
50.548110723,14.036849975585938
50.582212224,14.154064178466797
50.616777392,14.299468040466309
50.662637288,14.481690406799316
50.686312086,14.685105323791504
50.72615664,14.59401798248291
50.753793266,14.885672569274902
50.785228734,15.062811851501465
50.820665373,15.158617973327637
50.857351419,15.235396385192871
50.891218326,15.206727981567383
50.929490709,15.453360557556152
50.962915458,15.652863502502441
51.004682771,15.76196002960205
51.02970348,15.79002857208252
51.065122667,15.952483177185059
51.10106454,16.022356033325195
51.142104105,16.302005767822266
51.165473931,16.316328048706055
51.203643681,16.248382568359375
51.244135405,16.507448196411133
51.269019251,16.439441680908203
51.306053758,16.574371337890625
51.337634671,16.657257080078125
51.378245335,16.756380081176758
51.41583718,16.935638427734375
51.443883172,17.09659767150879
51.481960773,17.374465942382812
51.512272753,17.49541664123535
51.546095175,17.729068756103516
51.592089902,17.88504981994629
51.615047832,18.00166130065918
51.654409836,18.13380241394043
51.685540096,18.232210159301758
51.719506611,18.63649559020996
51.757248218,18.68465805053711
51.79138366,18.667078018188477
51.826644197,18.877614974975586
51.861469585,18.849956512451172
51.888600375,19.03328514099121
51.929885266,19.42650032043457
51.96301796,19.39490509033203
51.994638749,19.351572036743164
52.037812499,19.727327346801758
52.066760883,20.10313606262207
52.105038843,20.27320671081543
52.132480562,20.63193130493164
52.164733465,20.621843338012695
52.201430294,20.49714469909668
52.238197019,20.768909454345703
52.271209904,20.745086669921875
52.310779565,20.773759841918945
52.341796247,20.791419982910156
52.37703632,20.980024337768555
52.409591012,21.401737213134766
52.442800376,21.57083511352539
52.476824596,21.54035186767578
52.521958186,21.457088470458984
52.553803351,21.719867706298828
52.583272092,21.585386276245117
52.616746352,21.597667694091797
52.651375207,21.379039764404297
52.68859967,21.743247985839844
52.716749132,21.724098205566406
52.757960091,21.948211669921875
52.791016134,22.044334411621094
52.824275486,21.977352142333984
52.857094243,22.129558563232422
52.900705877,22.078533172607422
52.928762115,22.315046310424805
52.963595019,22.141145706176758
52.993456742,22.242321014404297
53.029024191,22.329092025756836
53.068758276,22.430662155151367
53.096818191,22.419363021850586
53.135294625,22.41332244873047
53.169345192,22.615821838378906
53.210963163,22.768062591552734
53.238854011,22.734254837036133
53.276657087,22.995346069335938
53.307682927,22.932415008544922
53.34232609,22.93267822265625
53.381405047,22.993343353271484
53.410944558,23.406829833984375
53.446441334,23.475069046020508
53.479644532,23.609359741210938
53.516744198,23.480884552001953
53.548615259,23.72477912902832
53.59111794,23.82259750366211
53.617718379,23.599016189575195
53.660762521,23.84030532836914
53.690098917,23.778305053710938
53.721796968,23.87431526184082
53.753707168,23.939712524414062
53.7930808,24.040739059448242
53.829436365,24.186811447143555
53.863979883,24.186920166015625
53.897139632,24.324575424194336
53.936563293,24.39577293395996
53.962320925,24.553499221801758
54.001126445,24.47793960571289
54.032938237,24.598587036132812
54.068402149,24.684810638427734
54.101315435,24.606225967407227
54.133942171,24.750802993774414
54.182143451,24.67717742919922
54.205312021,24.743932723999023
54.249091281,24.825258255004883
54.275361954,24.82493782043457
54.305867209,24.93670082092285
54.351253384,24.974822998046875
54.376876821,25.004064559936523
54.411225063,25.190641403198242
54.447196753,25.142414093017578
54.479939615,25.085582733154297
54.516280777,24.94969367980957
54.550819353,25.18753433227539
54.59046225,25.31372833251953
54.617731308,25.334712982177734
54.655595919,25.63148307800293
54.68830757,25.676809310913086
54.727828636,25.895261764526367
54.753221957,25.842985153198242
54.793912821,25.912357330322266
54.830961052,26.17841148376465
54.867363748,26.378055572509766
54.893421285,26.432462692260742
54.93029069,26.524063110351562
54.962750491,26.432689666748047
54.997167273,26.83519172668457
55.035981862,27.128124237060547
55.073997572,27.373411178588867
55.106171763,27.27629280090332
55.143056586,27.3194580078125
55.168981112,27.562423706054688
55.202884222,27.560672760009766
55.237260366,27.714595794677734
55.27508728,27.867965698242188
55.303819592,28.262954711914062
55.342405201,28.38076400756836
55.378816485,28.613788604736328
55.413135695,28.480928421020508
55.444562716,28.697528839111328
55.479451626,28.832693099975586
55.517514069,28.83768081665039
55.559527447,28.969459533691406
55.582948976,29.028507232666016
55.620060881,29.00637435913086
55.659694643,29.133573532104492
55.685149183,29.214197158813477
55.722413258,29.3326416015625
55.754234496,29.300992965698242
55.794001083,29.309280395507812
55.82936001,29.493974685668945
55.857340365,29.612516403198242
55.902039707,29.522563934326172
55.930819811,29.745256423950195
55.965758409,29.706592559814453
55.998994373,29.83687400817871
56.040958014,29.892940521240234
56.093342865,30.178930282592773
56.126967636,30.058032989501953
56.15690353,30.0374698638916
56.196777488,30.162891387939453
56.233227373,30.355600357055664
56.262446729,30.384567260742188
56.29817584,30.49750328063965
56.330043461,30.839744567871094
56.343074745,30.849626541137695
56.383685005,30.730390548706055
56.410729185,30.93214225769043
56.447489021,31.03654670715332
56.488581611,31.12175750732422
56.520251912,31.03388214111328
56.549634539,30.962574005126953
56.629032209,30.973848342895508
56.63122144,31.024280548095703
56.658822453,31.028921127319336
56.689501354,31.024320602416992
56.728126336,31.326608657836914
56.796170723,30.9891300201416
56.816777072,31.14447593688965
56.849265599,31.228199005126953
56.881624767,31.237743377685547
56.922741855,31.114686965942383
56.956290819,31.373043060302734
56.986752381,31.36545753479004
57.029096119,31.15807342529297
57.060550326,31.157249450683594
57.068330256,31.083913803100586
57.11099596,31.18610954284668
57.14026213,31.230026245117188
57.178705103,31.257701873779297
57.212410409,31.096492767333984
57.239692625,31.19855499267578
57.28170752,31.191843032836914
57.316096406,31.308725357055664
57.345395778,31.31913185119629
57.380210527,31.350202560424805
57.415046471,31.34412384033203
57.452817083,31.233665466308594
57.483206656,31.347999572753906
57.513758318,31.38471031188965
57.552868083,31.39692497253418
57.585866512,31.407100677490234
57.61694096,31.567502975463867
57.664185833,31.680744171142578
57.686699604,31.512624740600586
57.726352503,31.679752349853516
57.767160234,31.824195861816406
57.797467316,31.923547744750977
57.826087151,31.65604591369629
57.870382001,31.73443031311035
57.892787405,31.937589645385742
57.928865188,31.888071060180664
57.96364394,32.00149917602539
58.004645219,32.04324722290039
58.034410307,32.10602569580078
58.07312489,32.07420349121094
58.10192345,31.982446670532227
58.139382764,31.884706497192383
58.170523671,31.94793128967285
58.211476575,31.843643188476562
58.242702283,31.67546272277832
58.279839299,31.59771156311035
58.308768301,31.330930709838867
58.341957754,31.3026180267334
58.382240833,31.118011474609375
58.414974068,30.676546096801758
58.449141373,30.472978591918945
58.482929815,30.257831573486328
58.51918624,29.919456481933594
58.548969477,29.51712417602539
58.594942521,29.49175262451172
58.618849314,28.97960662841797
58.662537896,28.90557289123535
58.688942167,28.49262046813965
58.722765797,28.191722869873047
58.760232462,27.763429641723633
58.79167471,27.47592544555664
58.832262833,27.33977508544922
58.861637665,26.970233917236328
58.895441349,26.962305068969727
58.930530193,26.78378677368164
58.964869442,26.564220428466797
59.00632275,26.443605422973633
59.037834444,26.218229293823242
59.071524644,25.95633316040039
59.100863237,25.724390029907227
59.145719922,25.490997314453125
59.169945541,24.95896339416504
59.204592224,24.60881805419922
59.247773661,24.2329044342041
59.277111196,23.80574607849121
59.312409407,22.80828094482422
59.350714721,22.24428939819336
59.38160267,21.65728187561035
59.41519367,20.93866729736328
59.447365139,20.605918884277344
59.483963433,19.91057586669922
59.516746261,19.50370216369629
59.558312029,19.256437301635742
59.593934808,18.82207489013672
59.617300678,18.372146606445312
59.652896324,17.892974853515625
59.687944568,17.657146453857422
59.724798964,17.29425811767578
59.757319148,17.02669906616211
59.792529263,16.698089599609375
59.825081739,16.17397117614746
59.864993258,15.80008316040039
59.896499981,15.19727611541748
59.930344169,14.902097702026367
59.965272167,14.637842178344727
60.007787383,14.096444129943848
60.042963794,14.050338745117188
60.069490078,13.794023513793945
60.101613115,13.231575965881348
60.14207025,12.43973159790039
60.172445065,12.153371810913086
60.211373401,11.696619033813477
