timestamp,angle_real,angle_calculated,error
22.999575088,31.050855454058212,44.1636962890625,13.112840835004288
23.20178214,28.36676991246709,44.1636962890625,15.796926376595412
23.215521469,28.36676991246709,43.35811233520508,14.99134242273799
23.416558574,28.36676991246709,42.517723083496094,14.150953171029006
23.604173674,28.36676991246709,41.38523483276367,13.018464920296584
23.806379339,28.36676991246709,39.774269104003906,11.407499191536818
24.001324402,28.36676991246709,38.321510314941406,9.954740402474318
24.197559468,25.895092930757123,38.321510314941406,12.426417384184283
24.211266162,25.895092930757123,37.465457916259766,11.570364985502643
24.411441361,25.895092930757123,36.31569290161133,10.420599970854205
24.598611073,26.805583637681412,36.31569290161133,9.510109263929916
24.610970774,26.805583637681412,35.42000961303711,8.614425975355697
24.820763894,26.805583637681412,34.36726760864258,7.561683970961166
25.017667201,26.805583637681412,33.296974182128906,6.491390544447494
25.217848441,26.805583637681412,32.35238265991211,5.546799022230697
25.413674866,26.805583637681412,31.725765228271484,4.920181590590072
25.600169936,30.600000381469727,31.725765228271484,1.1257648468017578
25.622333738,30.600000381469727,30.922765731811523,0.3227653503417969
25.823282667,30.600000381469727,29.919336318969727,0.6806640625
26.01918599,30.600000381469727,29.182432174682617,1.4175682067871094
26.229800807,30.600000381469727,28.749277114868164,1.8507232666015625
26.440168344,30.600000381469727,28.287628173828125,2.3123722076416016
26.63101167,30.600000381469727,27.606956481933594,2.993043899536133
26.827558996,30.600000381469727,27.152917861938477,3.44708251953125
27.035465334,30.600000381469727,26.673154830932617,3.9268455505371094
27.206271309,30.08000030517578,26.673154830932617,3.4068454742431626
27.242476605,30.08000030517578,26.491905212402344,3.588095092773436
27.400585345,29.5720002746582,26.491905212402344,3.0800950622558574
27.430289486,29.5720002746582,26.147966384887695,3.424033889770506
27.646186421,29.5720002746582,25.427865982055664,4.144134292602537
27.800285283,29.01480024719238,25.427865982055664,3.5869342651367155
27.833905987,29.01480024719238,24.91749382019043,4.09730642700195
28.002082182,28.43832022247314,24.91749382019043,3.5208264022827116
28.042532762,28.43832022247314,24.25538444519043,4.182935777282712
28.205122917,27.844488200225825,24.25538444519043,3.5891037550353957
28.242489648,27.844488200225825,23.87965965270996,3.9648285475158644
28.401537749,27.260039380203242,23.87965965270996,3.380379727493281
28.436272815,27.260039380203242,23.468141555786133,3.7918978244171093
28.605702681,26.684035442182918,23.468141555786133,3.2158938863967848
28.649134331,26.684035442182918,23.018943786621094,3.665091655561824
28.837906451,26.684035442182918,22.353891372680664,4.3301440695022535
29.0383018,26.684035442182918,21.796201705932617,4.8878337362503
29.254233885,26.684035442182918,21.21021842956543,5.473817012617488
29.455250704,26.684035442182918,20.338836669921875,6.345198772261043
29.644641672,26.684035442182918,19.364181518554688,7.31985392362823
29.851297433,26.684035442182918,18.563783645629883,8.120251796553035
30.051837755,26.684035442182918,17.659748077392578,9.02428736479034
30.208617463,25.600631936111597,17.659748077392578,7.940883858719019
30.247253037,25.600631936111597,16.5885066986084,9.012125237503199
30.409068083,24.520568761573923,16.5885066986084,7.9320620629655245
30.459086823,24.520568761573923,15.843666076660156,8.676902684913767
30.604317572,23.45851184726956,15.843666076660156,7.614845770609403
30.640935572,23.45851184726956,14.868142127990723,8.590369719278836
30.806962564,22.422660700689576,14.868142127990723,7.5545185726988535
30.852920146,22.422660700689576,14.180818557739258,8.241842142950318
31.053520683,22.422660700689576,13.192020416259766,9.23064028442981
31.201870573,21.360394649694104,13.192020416259766,8.168374233434339
31.266970083,21.360394649694104,12.381896018981934,8.97849863071217
31.451319796,21.360394649694104,11.499879837036133,9.860514812657971
31.600376369,20.21935516565121,11.499879837036133,8.719475328615076
31.657051019,20.21935516565121,10.542572975158691,9.676782190492517
31.805382874,19.09741964908609,10.542572975158691,8.554846673927397
31.854370969,19.09741964908609,9.56102180480957,9.536397844276518
32.053027916,19.09741964908609,9.131935119628906,9.965484529457182
32.203809679,17.93767768417748,9.131935119628906,8.805742564548574
32.25635672,17.93767768417748,8.830473899841309,9.107203784336171
32.406262629,16.90390990622299,8.830473899841309,8.07343600638168
32.452929039,16.90390990622299,8.760832786560059,8.14307711966293
32.600941686,15.96351891560069,8.760832786560059,7.2026861290406305
32.655436592,15.96351891560069,8.795166015625,7.168352899975689
32.8006424,15.107167033577364,8.795166015625,6.312001017952364
32.854928259,15.107167033577364,8.46993350982666,6.637233523750703
33.000824321,14.306450320682885,8.46993350982666,5.836516810856224
33.060393183,14.306450320682885,7.8562798500061035,6.450170470676781
33.258744967,14.306450320682885,7.006979465484619,7.299470855198265
33.408750317,13.410805279077852,7.006979465484619,6.403825813593233
33.457306206,13.410805279077852,6.4088006019592285,7.002004677118624
33.604332457,12.569724751170067,6.4088006019592285,6.160924149210839
33.657965796,12.569724751170067,5.743274211883545,6.8264505392865225
33.805424859,11.742752295126547,5.743274211883545,5.999478083243002
33.861298748,11.742752295126547,5.123256683349609,6.619495611776937
34.010280583,10.92347706084552,5.123256683349609,5.800220377495911
34.061912747,10.92347706084552,4.603480815887451,6.3199962449580696
34.262054853,10.92347706084552,3.9076244831085205,7.015852577737
34.410377978,10.031129354760969,3.9076244831085205,6.1235048716524485
34.462643161,10.031129354760969,3.2944135665893555,6.7367157881716135
34.661335512,10.031129354760969,2.9234771728515625,7.1076521819094065
34.864943692,10.031129354760969,2.607452392578125,7.423676962182844
35.077833833,10.031129354760969,2.228098154067993,7.803031200692976
35.20501443,9.053016419284873,2.228098154067993,6.82491826521688
35.278439935,9.053016419284873,1.8489972352981567,7.204019183986716
35.463001752,9.053016419284873,1.570813536643982,7.482202882640891
35.660900172,9.053016419284873,1.2893816232681274,7.7636347960167456
35.865189458,9.053016419284873,1.1927374601364136,7.860278959148459
36.076824563,9.053016419284873,1.0061650276184082,8.046851391666465
36.20689738,8.25771477974057,1.0061650276184082,7.251549752122163
36.267210193,8.25771477974057,0.6668420433998108,7.59087273634076
36.472877882,8.25771477974057,0.5219613909721375,7.735753388768433
36.672560365,8.25771477974057,0.4229547381401062,7.834760041600465
36.863645158,8.25771477974057,0.42712706327438354,7.830587716466187
37.068416942,8.25771477974057,0.6581536531448364,7.599561126595734
37.265028203,8.25771477974057,1.2369098663330078,7.020804913407563
37.466917061,8.25771477974057,1.8937299251556396,6.363984854584931
37.685670735,8.25771477974057,2.490804672241211,5.76691010749936
37.802320295,7.501943300574421,2.490804672241211,5.01113862833321
37.870130803,7.501943300574421,3.0933284759521484,4.408614824622273
38.065721844,7.501943300574421,3.6241629123687744,3.8777803882056467
38.281137229,7.501943300574421,3.9985404014587402,3.503402899115681
38.40599379,6.986748960980236,3.9985404014587402,2.988208559521496
38.474760951,6.986748960980236,4.601327896118164,2.385421064862072
