timestamp,angle_real_hitch,error_hitch,angle_real_beta,error_beta,angle_calculated
64.594,-21.00,19.24,-21.00,19.24,-1.76
64.624,-21.00,19.24,-21.00,19.24,-1.76
64.627,-21.00,19.24,-21.00,19.24,-1.76
64.632,-21.00,19.32,-21.00,19.32,-1.68
64.663,-21.00,19.40,-21.00,19.40,-1.60
64.674,-21.00,19.40,-21.00,19.40,-1.60
64.676,-21.00,19.40,-21.00,19.40,-1.60
64.700,-21.00,19.47,-21.00,19.47,-1.54
64.725,-21.00,19.47,-21.00,19.47,-1.54
64.726,-21.00,19.47,-21.00,19.47,-1.54
64.734,-21.00,19.62,-21.00,19.62,-1.38
64.767,-21.00,19.66,-21.00,19.66,-1.34
64.776,-12.37,11.03,-21.00,19.66,-1.34
64.780,-12.37,11.03,-12.37,11.03,-1.34
64.803,-12.37,11.10,-12.37,11.10,-1.26
64.826,-12.37,11.10,-12.37,11.10,-1.26
64.830,-12.37,11.10,-12.37,11.10,-1.26
64.834,-12.37,11.27,-12.37,11.27,-1.09
64.870,-12.37,11.23,-12.37,11.23,-1.13
64.876,-12.37,11.23,-12.37,11.23,-1.13
64.881,-12.37,11.23,-12.37,11.23,-1.13
64.909,-12.37,11.43,-12.37,11.43,-0.94
64.928,-12.37,11.43,-12.37,11.43,-0.94
64.931,-12.37,11.43,-12.37,11.43,-0.94
64.940,-12.37,11.60,-12.37,11.60,-0.77
64.974,-12.37,11.73,-12.37,11.73,-0.64
64.978,-12.37,11.73,-12.37,11.73,-0.64
64.979,-12.37,11.73,-12.37,11.73,-0.64
65.010,-12.37,11.93,-12.37,11.93,-0.43
65.028,-12.37,11.93,-12.37,11.93,-0.43
65.031,-12.37,11.93,-12.37,11.93,-0.43
65.042,-12.37,12.10,-12.37,12.10,-0.27
65.078,-12.37,12.07,-12.37,12.07,-0.30
65.081,-12.37,12.07,-12.37,12.07,-0.30
65.082,-12.37,12.07,-12.37,12.07,-0.30
65.110,-12.37,12.17,-12.37,12.17,-0.20
65.130,-12.37,12.17,-12.37,12.17,-0.20
65.133,-12.37,12.17,-12.37,12.17,-0.20
65.148,-12.37,12.41,-12.37,12.41,0.05
65.182,-12.37,12.41,-12.37,12.41,0.05
65.184,-12.37,12.41,-12.37,12.41,0.05
65.185,-12.37,12.29,-12.37,12.29,-0.08
65.214,-12.37,12.59,-12.37,12.59,0.23
65.233,-12.37,12.59,-12.37,12.59,0.23
65.237,-12.37,12.59,-12.37,12.59,0.23
65.250,-12.37,12.73,-12.37,12.73,0.36
65.283,-12.37,12.73,-12.37,12.73,0.36
65.284,-12.37,12.73,-12.37,12.73,0.36
65.286,-12.37,12.83,-12.37,12.83,0.47
65.319,-12.37,12.91,-12.37,12.91,0.55
65.334,-12.37,12.91,-12.37,12.91,0.55
65.338,-12.37,12.91,-12.37,12.91,0.55
65.355,-12.37,13.07,-12.37,13.07,0.71
65.385,-12.37,13.07,-12.37,13.07,0.71
65.387,-12.37,13.07,-12.37,13.07,0.71
65.389,-12.37,13.57,-12.37,13.57,1.20
65.424,-12.37,13.44,-12.37,13.44,1.07
65.436,-12.37,13.44,-12.37,13.44,1.07
65.438,-12.37,13.44,-12.37,13.44,1.07
65.459,-12.37,13.58,-12.37,13.58,1.22
65.488,-12.37,13.58,-12.37,13.58,1.22
65.491,-12.37,13.58,-12.37,13.58,1.22
65.492,-12.37,13.66,-12.37,13.66,1.30
65.526,-12.37,13.83,-12.37,13.83,1.46
65.537,-12.37,13.83,-12.37,13.83,1.46
65.538,-12.37,13.83,-12.37,13.83,1.46
65.564,-12.37,13.91,-12.37,13.91,1.54
65.588,-12.37,13.91,-12.37,13.91,1.54
65.589,-12.37,13.91,-12.37,13.91,1.54
65.594,-12.37,14.00,-12.37,14.00,1.63
65.634,-12.37,14.10,-12.37,14.10,1.74
65.639,-12.37,14.10,-12.37,14.10,1.74
65.643,-12.37,14.10,-12.37,14.10,1.74
65.663,-12.37,14.31,-12.37,14.31,1.95
65.690,-12.37,14.31,-12.37,14.31,1.95
65.693,-12.37,14.31,-12.37,14.31,1.95
65.699,-12.37,14.50,-12.37,14.50,2.13
65.734,-12.37,14.63,-12.37,14.63,2.26
65.742,-12.37,14.63,-12.37,14.63,2.26
65.744,-12.37,14.63,-12.37,14.63,2.26
65.767,-12.37,14.77,-12.37,14.77,2.40
65.792,-12.37,14.77,-12.37,14.77,2.40
65.795,-12.37,14.77,-12.37,14.77,2.40
65.803,-12.37,14.94,-12.37,14.94,2.57
65.840,-12.37,15.01,-12.37,15.01,2.65
65.841,-12.16,14.80,-12.37,15.01,2.65
65.843,-12.16,14.80,-12.16,14.80,2.65
65.873,-12.16,14.87,-12.16,14.87,2.72
65.892,-12.16,14.87,-12.16,14.87,2.72
65.896,-12.16,14.87,-12.16,14.87,2.72
65.907,-12.16,15.14,-12.16,15.14,2.98
65.939,-12.16,15.37,-12.16,15.37,3.21
65.947,-12.16,15.37,-12.16,15.37,3.21
65.950,-12.16,15.37,-12.16,15.37,3.21
65.974,-12.16,15.45,-12.16,15.45,3.30
65.995,-5.82,9.12,-12.16,15.45,3.30
66.000,-5.82,9.12,-5.82,9.12,3.30
66.011,-5.82,9.14,-5.82,9.14,3.32
66.044,-5.82,9.18,-5.82,9.18,3.36
66.047,-5.82,9.18,-5.82,9.18,3.36
66.049,-5.82,9.18,-5.82,9.18,3.36
66.081,-5.82,9.26,-5.82,9.26,3.44
66.097,-5.82,9.26,-5.82,9.26,3.44
66.101,-5.82,9.26,-5.82,9.26,3.44
66.114,-5.82,9.61,-5.82,9.61,3.79
66.148,-5.82,9.61,-5.82,9.61,3.79
66.152,-5.82,9.61,-5.82,9.61,3.79
66.156,-5.82,9.61,-5.82,9.61,3.79
66.182,-5.82,9.80,-5.82,9.80,3.98
66.200,-5.82,9.80,-5.82,9.80,3.98
66.204,-5.82,9.80,-5.82,9.80,3.98
66.215,-5.82,10.03,-5.82,10.03,4.21
66.251,-5.82,10.30,-5.82,10.30,4.48
66.255,-5.82,10.30,-5.82,10.30,4.48
66.259,-5.82,10.30,-5.82,10.30,4.48
66.288,-5.82,10.28,-5.82,10.28,4.46
66.301,-5.82,10.28,-5.82,10.28,4.46
66.307,-5.82,10.28,-5.82,10.28,4.46
66.320,-5.82,10.28,-5.82,10.28,4.45
66.352,-5.82,10.28,-5.82,10.28,4.45
66.353,-5.82,10.28,-5.82,10.28,4.45
66.354,-5.82,10.55,-5.82,10.55,4.73
66.390,-5.82,10.29,-5.82,10.29,4.47
66.403,-5.82,10.29,-5.82,10.29,4.47
66.406,-5.82,10.29,-5.82,10.29,4.47
66.424,-5.82,10.65,-5.82,10.65,4.83
66.454,-5.82,10.65,-5.82,10.65,4.83
66.458,-5.82,10.65,-5.82,10.65,4.83
66.461,-5.82,10.86,-5.82,10.86,5.04
66.490,-5.82,10.80,-5.82,10.80,4.98
66.504,-5.82,10.80,-5.82,10.80,4.98
66.508,-5.82,10.80,-5.82,10.80,4.98
66.526,-5.82,10.88,-5.82,10.88,5.06
66.554,-5.82,10.88,-5.82,10.88,5.06
66.556,-5.82,10.88,-5.82,10.88,5.06
66.564,-5.82,11.17,-5.82,11.17,5.35
66.595,-5.82,11.00,-5.82,11.00,5.18
66.606,-5.82,11.00,-5.82,11.00,5.18
66.610,-5.82,11.00,-5.82,11.00,5.18
66.632,-5.82,11.23,-5.82,11.23,5.41
66.656,-5.82,11.23,-5.82,11.23,5.41
66.660,-5.82,11.23,-5.82,11.23,5.41
66.666,-5.82,11.34,-5.82,11.34,5.52
66.698,-5.82,11.11,-5.82,11.11,5.29
66.706,-5.82,11.11,-5.82,11.11,5.29
66.710,-5.82,11.11,-5.82,11.11,5.29
66.735,-5.82,11.22,-5.82,11.22,5.40
66.758,-5.82,11.22,-5.82,11.22,5.40
66.760,-5.82,11.22,-5.82,11.22,5.40
66.768,-5.82,11.52,-5.82,11.52,5.70
66.803,-5.82,11.49,-5.82,11.49,5.67
66.808,-5.82,11.49,-5.82,11.49,5.67
66.811,-5.82,11.49,-5.82,11.49,5.67
66.839,-5.82,11.30,-5.82,11.30,5.48
66.858,-5.82,11.30,-5.82,11.30,5.48
66.861,-5.82,11.30,-5.82,11.30,5.48
66.870,-5.82,11.28,-5.82,11.28,5.46
66.907,-5.82,11.65,-5.82,11.65,5.83
66.912,-5.82,11.65,-5.82,11.65,5.83
66.916,-5.82,11.65,-5.82,11.65,5.83
66.943,-5.82,11.67,-5.82,11.67,5.85
66.961,-5.82,11.67,-5.82,11.67,5.85
66.966,-5.82,11.67,-5.82,11.67,5.85
66.975,-5.82,11.40,-5.82,11.40,5.58
67.011,-5.82,11.40,-5.82,11.40,5.58
67.015,-5.82,11.40,-5.82,11.40,5.58
67.018,-5.82,11.83,-5.82,11.83,6.01
67.042,-5.82,11.85,-5.82,11.85,6.03
67.062,-5.82,11.85,-5.82,11.85,6.03
67.065,-5.82,11.85,-5.82,11.85,6.03
67.080,-5.82,11.82,-5.82,11.82,5.99
67.112,-5.82,11.82,-5.82,11.82,5.99
67.116,-5.82,11.82,-5.82,11.82,5.99
67.119,-5.82,11.54,-5.82,11.54,5.72
67.146,-5.82,11.68,-5.82,11.68,5.86
67.163,-5.82,11.68,-5.82,11.68,5.86
67.166,-5.82,11.68,-5.82,11.68,5.86
67.183,-5.82,11.90,-5.82,11.90,6.08
67.214,-5.82,11.90,-5.82,11.90,6.08
67.218,-5.82,11.90,-5.82,11.90,6.08
67.222,-5.82,11.88,-5.82,11.88,6.06
67.253,-5.82,11.73,-5.82,11.73,5.91
67.264,-5.82,11.73,-5.82,11.73,5.91
67.269,-5.82,11.73,-5.82,11.73,5.91
67.288,-5.82,11.77,-5.82,11.77,5.95
67.316,-5.82,11.77,-5.82,11.77,5.95
67.320,-5.82,11.77,-5.82,11.77,5.95
67.324,-5.82,12.07,-5.82,12.07,6.25
67.355,-5.82,11.97,-5.82,11.97,6.15
67.367,-5.82,11.97,-5.82,11.97,6.15
67.371,-5.82,11.97,-5.82,11.97,6.15
67.391,-5.82,11.93,-5.82,11.93,6.10
67.417,-5.82,11.93,-5.82,11.93,6.10
67.419,-5.82,11.93,-5.82,11.93,6.10
67.423,-5.82,12.14,-5.82,12.14,6.32
67.462,-5.82,12.27,-5.82,12.27,6.45
67.467,-5.82,12.27,-5.82,12.27,6.45
67.470,-5.82,12.27,-5.82,12.27,6.45
67.497,-5.82,12.23,-5.82,12.23,6.41
67.517,-5.82,12.23,-5.82,12.23,6.41
67.519,-5.82,12.23,-5.82,12.23,6.41
67.526,-5.82,12.06,-5.82,12.06,6.24
67.563,-5.82,12.15,-5.82,12.15,6.33
67.568,-5.82,12.15,-5.82,12.15,6.33
67.572,-5.82,12.15,-5.82,12.15,6.33
67.594,-5.82,12.45,-5.82,12.45,6.63
67.620,-5.82,12.45,-5.82,12.45,6.63
67.622,-5.82,12.45,-5.82,12.45,6.63
67.630,-5.82,12.48,-5.82,12.48,6.66
67.667,-5.82,12.36,-5.82,12.36,6.54
67.670,-5.82,12.36,-5.82,12.36,6.54
67.671,-5.82,12.36,-5.82,12.36,6.54
67.699,-5.82,12.52,-5.82,12.52,6.70
67.720,-5.82,12.52,-5.82,12.52,6.70
67.722,-5.82,12.52,-5.82,12.52,6.70
67.736,-5.82,12.56,-5.82,12.56,6.73
67.771,-5.82,12.40,-5.82,12.40,6.58
67.774,-5.82,12.40,-5.82,12.40,6.58
67.777,-5.82,12.40,-5.82,12.40,6.58
67.803,-5.82,12.61,-5.82,12.61,6.79
67.822,-5.82,12.61,-5.82,12.61,6.79
67.826,-5.82,12.61,-5.82,12.61,6.79
67.841,-5.82,12.78,-5.82,12.78,6.96
67.872,-5.82,12.69,-5.82,12.69,6.87
67.876,-5.82,12.69,-5.82,12.69,6.87
67.879,-5.82,12.69,-5.82,12.69,6.87
67.910,-5.82,12.64,-5.82,12.64,6.82
67.925,-5.82,12.64,-5.82,12.64,6.82
67.930,-5.82,12.64,-5.82,12.64,6.82
67.943,-5.82,12.92,-5.82,12.92,7.10
67.976,-5.82,12.92,-5.82,12.92,7.10
67.980,-5.82,12.92,-5.82,12.92,7.10
67.983,-5.82,12.90,-5.82,12.90,7.08
68.010,-5.82,12.88,-5.82,12.88,7.06
68.025,-5.82,12.88,-5.82,12.88,7.06
68.030,-5.82,12.88,-5.82,12.88,7.06
68.047,-5.82,13.08,-5.82,13.08,7.26
68.076,-5.82,13.08,-5.82,13.08,7.26
68.081,-5.82,13.08,-5.82,13.08,7.26
68.084,-5.82,12.90,-5.82,12.90,7.08
68.114,-5.82,13.22,-5.82,13.22,7.40
68.127,-5.82,13.22,-5.82,13.22,7.40
68.132,-5.82,13.22,-5.82,13.22,7.40
68.146,-5.82,13.07,-5.82,13.07,7.25
68.178,-5.82,13.07,-5.82,13.07,7.25
68.182,-5.82,13.07,-5.82,13.07,7.25
68.187,-5.82,13.27,-5.82,13.27,7.45
68.231,-5.82,13.33,-5.82,13.33,7.51
68.236,-5.82,13.33,-5.82,13.33,7.51
68.240,-5.82,13.33,-5.82,13.33,7.51
68.253,-5.82,13.18,-5.82,13.18,7.36
68.288,-5.82,13.18,-5.82,13.18,7.36
68.292,-5.82,13.18,-5.82,13.18,7.36
68.295,-5.82,13.57,-5.82,13.57,7.75
68.323,-5.82,13.30,-5.82,13.30,7.48
68.338,-5.82,13.30,-5.82,13.30,7.48
68.342,-5.82,13.30,-5.82,13.30,7.48
68.357,-5.82,13.75,-5.82,13.75,7.93
68.388,-5.82,13.75,-5.82,13.75,7.93
68.392,-5.82,13.75,-5.82,13.75,7.93
68.396,-5.82,13.59,-5.82,13.59,7.77
68.425,-5.82,13.85,-5.82,13.85,8.03
68.439,-5.82,13.85,-5.82,13.85,8.03
68.444,-5.82,13.85,-5.82,13.85,8.03
68.460,-5.82,14.10,-5.82,14.10,8.28
68.489,-5.82,14.10,-5.82,14.10,8.28
68.493,-5.82,14.10,-5.82,14.10,8.28
68.496,-5.82,14.10,-5.82,14.10,8.28
68.526,-5.82,14.31,-5.82,14.31,8.49
68.539,-5.82,14.31,-5.82,14.31,8.49
68.542,-5.82,14.31,-5.82,14.31,8.49
68.563,-5.82,14.19,-5.82,14.19,8.37
68.590,-5.82,14.19,-5.82,14.19,8.37
68.594,-5.82,14.19,-5.82,14.19,8.37
68.601,-5.82,14.48,-5.82,14.48,8.66
68.632,-5.82,14.48,-5.82,14.48,8.66
68.640,-0.84,9.50,-5.82,14.48,8.66
68.642,-0.84,9.50,-0.84,9.50,8.66
68.670,-0.84,9.67,-0.84,9.67,8.83
68.692,-0.84,9.67,-0.84,9.67,8.83
68.694,-0.84,9.67,-0.84,9.67,8.83
68.700,-0.84,9.53,-0.84,9.53,8.69
68.737,-0.84,9.86,-0.84,9.86,9.02
68.742,-0.84,9.86,-0.84,9.86,9.02
68.744,-0.84,9.86,-0.84,9.86,9.02
68.774,-0.84,9.63,-0.84,9.63,8.79
68.792,-0.84,9.63,-0.84,9.63,8.79
68.794,-0.84,9.63,-0.84,9.63,8.79
68.802,-0.84,10.09,-0.84,10.09,9.25
68.839,-0.84,10.00,-0.84,10.00,9.17
68.844,-0.84,10.00,-0.84,10.00,9.17
68.845,-0.84,10.00,-0.84,10.00,9.17
68.876,-0.84,10.13,-0.84,10.13,9.29
68.895,-0.84,10.13,-0.84,10.13,9.29
68.897,-0.84,10.13,-0.84,10.13,9.29
68.908,-0.84,10.35,-0.84,10.35,9.51
68.945,-0.84,10.23,-0.84,10.23,9.39
68.947,-0.84,10.23,-0.84,10.23,9.39
68.949,-0.84,10.23,-0.84,10.23,9.39
68.976,-0.84,10.43,-0.84,10.43,9.59
68.996,-0.84,10.43,-0.84,10.43,9.59
68.998,-0.84,10.43,-0.84,10.43,9.59
69.011,-0.84,10.46,-0.84,10.46,9.62
69.046,-0.84,10.62,-0.84,10.62,9.78
69.047,-0.84,10.62,-0.84,10.62,9.78
69.049,-0.84,10.62,-0.84,10.62,9.78
69.081,-0.84,10.92,-0.84,10.92,10.08
69.097,-0.84,10.92,-0.84,10.92,10.08
69.099,-0.84,10.92,-0.84,10.92,10.08
69.114,-0.84,10.71,-0.84,10.71,9.87
69.150,-0.84,10.71,-0.84,10.71,9.87
69.152,-0.84,10.71,-0.84,10.71,9.87
69.156,-0.84,11.00,-0.84,11.00,10.16
69.184,-0.84,11.26,-0.84,11.26,10.42
69.201,-0.84,11.26,-0.84,11.26,10.42
69.204,-0.84,11.26,-0.84,11.26,10.42
69.220,-0.84,11.03,-0.84,11.03,10.19
69.253,-0.84,11.37,-0.84,11.37,10.53
69.256,-0.84,11.37,-0.84,11.37,10.53
69.260,-0.84,11.37,-0.84,11.37,10.53
69.291,-0.84,11.54,-0.84,11.54,10.70
69.304,-0.84,11.54,-0.84,11.54,10.70
69.307,-0.84,11.54,-0.84,11.54,10.70
69.324,-0.84,11.41,-0.84,11.41,10.57
69.354,-0.84,11.41,-0.84,11.41,10.57
69.356,-0.84,11.41,-0.84,11.41,10.57
69.358,-0.84,11.72,-0.84,11.72,10.88
69.392,-0.84,11.87,-0.84,11.87,11.03
69.405,-0.84,11.87,-0.84,11.87,11.03
69.407,-0.84,11.87,-0.84,11.87,11.03
69.428,-0.84,12.08,-0.84,12.08,11.24
69.456,-0.84,12.08,-0.84,12.08,11.24
69.460,-0.84,12.08,-0.84,12.08,11.24
69.465,-0.84,11.99,-0.84,11.99,11.15
69.495,-0.84,12.32,-0.84,12.32,11.48
69.508,-0.64,12.11,-0.84,12.32,11.48
69.512,-0.64,12.11,-0.64,12.11,11.48
69.530,-0.64,12.09,-0.64,12.09,11.46
69.558,-0.64,12.09,-0.64,12.09,11.46
69.563,-0.64,12.09,-0.64,12.09,11.46
69.568,-0.64,12.25,-0.64,12.25,11.62
69.599,-0.64,12.37,-0.64,12.37,11.74
69.607,-0.64,12.37,-0.64,12.37,11.74
69.610,-0.64,12.37,-0.64,12.37,11.74
69.630,-0.64,12.43,-0.64,12.43,11.80
69.658,3.20,8.60,-0.64,12.43,11.80
69.660,3.20,8.60,3.20,8.60,11.80
69.667,3.20,8.64,3.20,8.64,11.84
69.703,3.20,8.72,3.20,8.72,11.92
69.710,3.20,8.72,3.20,8.72,11.92
69.711,3.20,8.72,3.20,8.72,11.92
69.743,3.20,8.85,3.20,8.85,12.05
69.762,3.20,8.85,3.20,8.85,12.05
69.764,3.20,8.85,3.20,8.85,12.05
69.782,3.20,8.73,3.20,8.73,11.93
69.811,3.20,8.73,3.20,8.73,11.93
69.815,3.20,8.73,3.20,8.73,11.93
69.819,3.20,9.02,3.20,9.02,12.22
69.841,3.20,8.89,3.20,8.89,12.09
69.862,3.20,8.89,3.20,8.89,12.09
69.863,3.20,8.89,3.20,8.89,12.09
69.878,3.20,9.22,3.20,9.22,12.41
69.908,3.20,9.02,3.20,9.02,12.22
69.912,3.20,9.02,3.20,9.02,12.22
69.913,3.20,9.02,3.20,9.02,12.22
69.947,3.20,9.14,3.20,9.14,12.34
69.963,3.20,9.14,3.20,9.14,12.34
69.965,3.20,9.14,3.20,9.14,12.34
69.980,3.20,9.06,3.20,9.06,12.26
70.013,3.20,9.16,3.20,9.16,12.36
70.015,3.20,9.16,3.20,9.16,12.36
70.017,3.20,9.16,3.20,9.16,12.36
70.047,3.20,9.52,3.20,9.52,12.72
70.065,3.20,9.52,3.20,9.52,12.72
70.066,3.20,9.52,3.20,9.52,12.72
70.080,3.20,9.47,3.20,9.47,12.67
70.115,3.20,9.47,3.20,9.47,12.67
70.117,3.20,9.47,3.20,9.47,12.67
70.118,3.20,9.48,3.20,9.48,12.68
70.152,3.20,9.62,3.20,9.62,12.82
70.166,3.20,9.62,3.20,9.62,12.82
70.168,3.20,9.62,3.20,9.62,12.82
70.184,3.20,9.60,3.20,9.60,12.80
70.219,3.20,9.60,3.20,9.60,12.80
70.221,3.20,9.60,3.20,9.60,12.80
70.223,3.20,9.59,3.20,9.59,12.79
70.255,3.20,9.72,3.20,9.72,12.92
70.270,3.20,9.72,3.20,9.72,12.92
70.273,3.20,9.72,3.20,9.72,12.92
70.287,3.20,9.76,3.20,9.76,12.96
70.321,3.20,9.76,3.20,9.76,12.96
70.323,3.20,9.76,3.20,9.76,12.96
70.325,3.20,9.74,3.20,9.74,12.94
70.355,3.20,9.64,3.20,9.64,12.84
70.371,3.20,9.64,3.20,9.64,12.84
70.372,3.20,9.64,3.20,9.64,12.84
70.393,3.20,9.66,3.20,9.66,12.86
70.422,3.20,9.66,3.20,9.66,12.86
70.426,3.20,9.66,3.20,9.66,12.86
70.433,3.20,9.65,3.20,9.65,12.85
70.459,3.20,9.70,3.20,9.70,12.90
70.473,3.20,9.70,3.20,9.70,12.90
70.475,3.20,9.70,3.20,9.70,12.90
70.496,3.20,9.66,3.20,9.66,12.86
70.524,3.20,9.66,3.20,9.66,12.86
70.526,3.20,9.66,3.20,9.66,12.86
70.531,3.20,9.71,3.20,9.71,12.90
70.563,3.20,9.70,3.20,9.70,12.90
70.576,3.20,9.70,3.20,9.70,12.90
70.581,3.20,9.70,3.20,9.70,12.90
70.599,3.20,9.70,3.20,9.70,12.90
70.626,3.20,9.70,3.20,9.70,12.90
70.629,3.20,9.70,3.20,9.70,12.90
70.633,3.20,9.72,3.20,9.72,12.91
70.669,3.20,9.69,3.20,9.69,12.88
70.677,3.20,9.69,3.20,9.69,12.88
70.679,3.20,9.69,3.20,9.69,12.88
70.705,3.20,9.70,3.20,9.70,12.90
70.728,3.20,9.70,3.20,9.70,12.90
70.733,3.20,9.70,3.20,9.70,12.90
70.736,3.20,9.67,3.20,9.67,12.87
70.771,3.20,9.74,3.20,9.74,12.94
70.778,3.20,9.74,3.20,9.74,12.94
70.780,3.20,9.74,3.20,9.74,12.94
70.808,3.20,9.78,3.20,9.78,12.98
70.830,3.20,9.78,3.20,9.78,12.98
70.835,3.20,9.78,3.20,9.78,12.98
70.841,3.20,9.81,3.20,9.81,13.00
70.876,3.20,9.81,3.20,9.81,13.01
70.881,3.20,9.81,3.20,9.81,13.01
70.885,3.20,9.81,3.20,9.81,13.01
70.910,3.20,9.84,3.20,9.84,13.04
70.930,3.20,9.84,3.20,9.84,13.04
70.931,3.20,9.84,3.20,9.84,13.04
70.946,3.20,9.84,3.20,9.84,13.04
70.979,3.20,9.82,3.20,9.82,13.02
70.982,3.20,9.82,3.20,9.82,13.02
70.985,3.20,9.82,3.20,9.82,13.02
71.010,3.20,9.90,3.20,9.90,13.10
71.031,3.20,9.90,3.20,9.90,13.10
71.032,3.20,9.90,3.20,9.90,13.10
71.047,3.20,9.90,3.20,9.90,13.10
71.083,3.20,9.90,3.20,9.90,13.10
71.086,3.20,9.90,3.20,9.90,13.10
71.088,3.20,9.85,3.20,9.85,13.05
71.116,3.20,9.80,3.20,9.80,13.00
71.134,3.20,9.80,3.20,9.80,13.00
71.137,3.20,9.80,3.20,9.80,13.00
71.152,3.20,9.87,3.20,9.87,13.07
71.183,3.20,9.87,3.20,9.87,13.07
71.185,3.20,9.88,3.20,9.88,13.08
71.187,3.20,9.88,3.20,9.88,13.08
71.218,3.20,9.93,3.20,9.93,13.13
71.234,3.20,9.93,3.20,9.93,13.13
71.235,3.20,9.93,3.20,9.93,13.13
71.256,3.20,10.00,3.20,10.00,13.20
71.285,3.20,10.00,3.20,10.00,13.20
71.288,3.20,10.00,3.20,10.00,13.20
71.292,3.20,10.05,3.20,10.05,13.24
71.323,3.20,10.01,3.20,10.01,13.21
71.336,3.20,10.01,3.20,10.01,13.21
71.342,3.20,10.01,3.20,10.01,13.21
71.362,3.20,9.98,3.20,9.98,13.18
71.387,3.20,9.98,3.20,9.98,13.18
71.390,3.20,9.98,3.20,9.98,13.18
71.392,3.20,10.09,3.20,10.09,13.29
71.426,3.20,10.16,3.20,10.16,13.36
71.437,3.20,10.16,3.20,10.16,13.36
71.439,3.20,10.16,3.20,10.16,13.36
71.462,3.20,10.13,3.20,10.13,13.33
71.490,3.20,10.13,3.20,10.13,13.33
71.494,3.20,10.13,3.20,10.13,13.33
71.499,3.20,10.11,3.20,10.11,13.31
71.532,3.20,10.23,3.20,10.23,13.43
71.540,3.20,10.23,3.20,10.23,13.43
71.543,3.20,10.23,3.20,10.23,13.43
71.564,3.20,10.29,3.20,10.29,13.49
71.590,3.20,10.29,3.20,10.29,13.49
71.593,3.20,10.29,3.20,10.29,13.49
71.601,3.20,10.27,3.20,10.27,13.47
71.636,3.20,10.31,3.20,10.31,13.50
71.640,3.20,10.31,3.20,10.31,13.50
71.641,3.20,10.31,3.20,10.31,13.50
71.667,3.20,10.44,3.20,10.44,13.63
71.691,3.20,10.44,3.20,10.44,13.63
71.693,3.20,10.44,3.20,10.44,13.63
71.703,3.20,10.59,3.20,10.59,13.79
71.734,3.20,10.38,3.20,10.38,13.58
71.742,3.20,10.38,3.20,10.38,13.58
71.744,3.20,10.38,3.20,10.38,13.58
71.771,3.20,10.58,3.20,10.58,13.77
71.793,3.20,10.58,3.20,10.58,13.77
71.794,3.20,10.58,3.20,10.58,13.77
71.807,3.20,10.73,3.20,10.73,13.93
71.841,3.20,10.57,3.20,10.57,13.77
71.844,3.20,10.57,3.20,10.57,13.77
71.845,3.20,10.57,3.20,10.57,13.77
71.876,3.20,10.68,3.20,10.68,13.88
71.895,3.20,10.68,3.20,10.68,13.88
71.899,3.20,10.68,3.20,10.68,13.88
71.914,3.20,10.93,3.20,10.93,14.13
71.944,3.20,10.72,3.20,10.72,13.92
71.949,3.20,10.72,3.20,10.72,13.92
71.953,3.20,10.72,3.20,10.72,13.92
71.979,3.20,10.81,3.20,10.81,14.01
71.996,3.20,10.81,3.20,10.81,14.01
72.000,3.20,10.81,3.20,10.81,14.01
72.011,3.20,11.05,3.20,11.05,14.25
72.047,3.20,11.05,3.20,11.05,14.25
72.050,3.20,11.05,3.20,11.05,14.25
72.055,3.20,10.71,3.20,10.71,13.91
72.084,3.20,11.04,3.20,11.04,14.24
72.098,3.20,11.04,3.20,11.04,14.24
72.099,3.20,11.04,3.20,11.04,14.24
72.116,3.20,11.02,3.20,11.02,14.22
72.148,3.20,11.02,3.20,11.02,14.22
72.150,3.20,11.02,3.20,11.02,14.22
72.153,3.20,10.89,3.20,10.89,14.09
72.187,3.20,11.36,3.20,11.36,14.56
72.198,3.20,11.36,3.20,11.36,14.56
72.200,3.20,11.36,3.20,11.36,14.56
72.218,3.20,11.05,3.20,11.05,14.24
72.249,3.20,11.05,3.20,11.05,14.24
72.250,3.20,11.05,3.20,11.05,14.24
72.256,3.20,11.30,3.20,11.30,14.50
72.288,3.20,11.39,3.20,11.39,14.59
72.300,3.20,11.39,3.20,11.39,14.59
72.301,3.20,11.39,3.20,11.39,14.59
72.326,3.20,11.28,3.20,11.28,14.48
72.350,3.20,11.28,3.20,11.28,14.48
72.353,3.20,11.28,3.20,11.28,14.48
72.359,3.20,11.53,3.20,11.53,14.73
72.393,3.20,11.60,3.20,11.60,14.80
72.401,3.20,11.60,3.20,11.60,14.80
72.405,3.20,11.60,3.20,11.60,14.80
72.426,3.20,11.79,3.20,11.79,14.98
72.452,3.20,11.79,3.20,11.79,14.98
72.455,3.20,11.79,3.20,11.79,14.98
72.464,3.20,11.73,3.20,11.73,14.92
72.496,3.20,11.90,3.20,11.90,15.09
72.504,-350.26,365.35,3.20,11.90,15.09
72.511,-350.26,365.35,9.74,5.35,15.09
72.533,-350.26,365.30,9.74,5.30,15.04
72.553,-350.26,365.30,9.74,5.30,15.04
72.555,-350.26,365.30,9.74,5.30,15.04
72.565,-350.26,365.40,9.74,5.40,15.14
72.600,-350.26,365.37,9.74,5.37,15.11
72.604,-350.26,365.37,9.74,5.37,15.11
72.608,-350.26,365.37,9.74,5.37,15.11
72.645,-350.26,365.45,9.74,5.45,15.19
